CT_Hour_Begin,Month,Day,Hour_Begin,2016,2017,2018,2019,2020
1/18/16 12:00,1,18,12,-12531.552,10606.104,-10875.192,-1800.696,8426.904
1/18/16 13:00,1,18,13,11176.224,9505.776,-10072.584,1593.72,7217.472
1/18/16 14:00,1,18,14,-8602.896,-5212.656,-7609.752,-650.712,3836.928
1/18/16 15:00,1,18,15,-4499.448,4080,4773.168,-699.672,2127.456
1/18/16 16:00,1,18,16,-642.936,-337.032,771.96,-186.864,383.136
1/18/16 17:00,1,18,17,0,0,0,0,0
1/18/16 18:00,1,18,18,0,0,0,0,0
1/18/16 19:00,1,18,19,0,0,0,0,0
1/18/16 20:00,1,18,20,0,0,0,0,0
1/18/16 21:00,1,18,21,0,0,0,0,0
1/18/16 22:00,1,18,22,0,0,0,0,0
1/18/16 23:00,1,18,23,0,0,0,0,0
1/19/16 00:00,1,19,0,0,0,0,0,0
1/19/16 01:00,1,19,1,0,0,0,0,0
1/19/16 02:00,1,19,2,0,0,0,0,0
1/19/16 03:00,1,19,3,0,0,0,0,0
1/19/16 04:00,1,19,4,0,0,0,0,0
1/19/16 05:00,1,19,5,0,0,0,0,0
1/19/16 06:00,1,19,6,-234.696,-142.392,-175.752,-18.912,3.312
1/19/16 07:00,1,19,7,4073.928,2296.728,-3404.52,711.912,212.592
1/19/16 08:00,1,19,8,-7377.096,-5186.904,7338.984,1673.28,-508.248
1/19/16 09:00,1,19,9,10084.68,7823.376,-9863.832,3033.504,-1662.528
1/19/16 10:00,1,19,10,-11933.664,-9498.96,-11169.936,8939.256,3135.264
1/19/16 11:00,1,19,11,12894.336,-6150.12,-11555.784,-9800.88,2441.52
1/19/16 12:00,1,19,12,12387.984,6428.952,11153.04,10263.888,4812.48
1/19/16 13:00,1,19,13,-10772.808,7962.528,-9854.472,9805.56,3783.792
1/19/16 14:00,1,19,14,8871.72,-5603.448,-7909.128,7135.68,-3645.936
1/19/16 15:00,1,19,15,5269.464,-2188.512,4800.696,-3507.288,1611.408
1/19/16 16:00,1,19,16,-882.096,-593.376,737.496,-211.344,-252.456
1/19/16 17:00,1,19,17,0,0,0,0,0
1/19/16 18:00,1,19,18,0,0,0,0,0
1/19/16 19:00,1,19,19,0,0,0,0,0
1/19/16 20:00,1,19,20,0,0,0,0,0
1/19/16 21:00,1,19,21,0,0,0,0,0
1/19/16 22:00,1,19,22,0,0,0,0,0
1/19/16 23:00,1,19,23,0,0,0,0,0
1/20/16 00:00,1,20,0,0,0,0,0,0
1/20/16 01:00,1,20,1,0,0,0,0,0
1/20/16 02:00,1,20,2,0,0,0,0,0
1/20/16 03:00,1,20,3,0,0,0,0,0
1/20/16 04:00,1,20,4,0,0,0,0,0
1/20/16 05:00,1,20,5,0,0,0,0,0
1/20/16 06:00,1,20,6,-221.352,45.6,-175.752,15.576,-173.856
1/20/16 07:00,1,20,7,-3920.472,-1314.36,3019.128,-433.824,-3385.656
1/20/16 08:00,1,20,8,7876.68,-5854.992,6781.296,-796.44,7552.728
1/20/16 09:00,1,20,9,-10347.048,-4030.008,8958.576,1860.96,-10345.296
1/20/16 10:00,1,20,10,12306.936,4634.712,10342.536,-4043.808,11817.744
1/20/16 11:00,1,20,11,-12534.432,8294.184,10477.008,-6951.24,11754.072
1/20/16 12:00,1,20,12,-11583.144,-6902.256,-9785.856,-10852.68,12065.856
1/20/16 13:00,1,20,13,10947.72,-4916.52,9197.592,-11053.608,10775.52
1/20/16 14:00,1,20,14,-8761.224,6248.712,6958.68,-8670.744,-8372.568
1/20/16 15:00,1,20,15,-4308.048,3163.92,-3384.768,-5141.52,4960.728
1/20/16 16:00,1,20,16,-273.648,-513.912,-765.216,-848.712,833.808
1/20/16 17:00,1,20,17,0,0,0,0,0
1/20/16 18:00,1,20,18,0,0,0,0,0
1/20/16 19:00,1,20,19,0,0,0,0,0
1/20/16 20:00,1,20,20,0,0,0,0,0
1/20/16 21:00,1,20,21,0,0,0,0,0
1/20/16 22:00,1,20,22,0,0,0,0,0
1/20/16 23:00,1,20,23,0,0,0,0,0
1/21/16 00:00,1,21,0,0,0,0,0,0
1/21/16 01:00,1,21,1,0,0,0,0,0
1/21/16 02:00,1,21,2,0,0,0,0,0
1/21/16 03:00,1,21,3,0,0,0,0,0
1/21/16 04:00,1,21,4,0,0,0,0,0
1/21/16 05:00,1,21,5,0,0,0,0,0
1/21/16 06:00,1,21,6,-129.024,7.776,-129.024,166.848,176.064
1/21/16 07:00,1,21,7,-556.176,502.776,3293.256,3475.032,3206.448
1/21/16 08:00,1,21,8,933.264,-1153.512,-6347.184,7708.44,7164.336
1/21/16 09:00,1,21,9,1813.128,-2192.52,-8739.984,10467.72,-9657.576
1/21/16 10:00,1,21,10,2363.88,-3502.44,10103.664,-12020.376,12004.92
1/21/16 11:00,1,21,11,6828.336,-4287.792,10502.592,12559.512,-12789.576
1/21/16 12:00,1,21,12,-2601.24,1196.664,10114.992,12215.976,12469.464
1/21/16 13:00,1,21,13,3379.968,272.52,8992.488,-10922.16,-11104.848
1/21/16 14:00,1,21,14,1810.752,-85.656,-6855.36,-8582.28,8622.048
1/21/16 15:00,1,21,15,-1378.2,10.008,-4040.04,-5226.648,5046.696
1/21/16 16:00,1,21,16,274.752,0,692.472,-904.344,850.416
1/21/16 17:00,1,21,17,0,0,0,0,0
1/21/16 18:00,1,21,18,0,0,0,0,0
1/21/16 19:00,1,21,19,0,0,0,0,0
1/21/16 20:00,1,21,20,0,0,0,0,0
1/21/16 21:00,1,21,21,0,0,0,0,0
1/21/16 22:00,1,21,22,0,0,0,0,0
1/21/16 23:00,1,21,23,0,0,0,0,0
1/22/16 00:00,1,22,0,0,0,0,0,0
1/22/16 01:00,1,22,1,0,0,0,0,0
1/22/16 02:00,1,22,2,0,0,0,0,0
1/22/16 03:00,1,22,3,0,0,0,0,0
1/22/16 04:00,1,22,4,0,0,0,0,0
1/22/16 05:00,1,22,5,0,0,0,0,0
1/22/16 06:00,1,22,6,0,0,133.488,174.648,-172.728
1/22/16 07:00,1,22,7,0,45.6,1679.616,3399.12,-3478.08
1/22/16 08:00,1,22,8,-219.144,437.088,4453.536,7514.952,-7508.616
1/22/16 09:00,1,22,9,-1058.952,-1593.504,6706.512,-10231.488,9421.536
1/22/16 10:00,1,22,10,1101.12,-450.504,-4914.456,-11772.48,11644.584
1/22/16 11:00,1,22,11,-2239.752,-127.92,-6713.64,-12277.08,-12355.248
1/22/16 12:00,1,22,12,-6772.152,-1989.984,-5656.608,11878.536,-11035.752
1/22/16 13:00,1,22,13,8504.544,-2241.696,-5731.704,10540.2,7140.504
1/22/16 14:00,1,22,14,4821.936,2240.04,-4462.176,-8182.344,-6897.648
1/22/16 15:00,1,22,15,-4266.72,-173.52,-1955.52,4706.256,-4278.816
1/22/16 16:00,1,22,16,-845.592,-63.408,-291.432,-770.568,-698.712
1/22/16 17:00,1,22,17,0,0,0,0,0
1/22/16 18:00,1,22,18,0,0,0,0,0
1/22/16 19:00,1,22,19,0,0,0,0,0
1/22/16 20:00,1,22,20,0,0,0,0,0
1/22/16 21:00,1,22,21,0,0,0,0,0
1/22/16 22:00,1,22,22,0,0,0,0,0
1/22/16 23:00,1,22,23,0,0,0,0,0
1/23/16 00:00,1,23,0,0,0,0,0,0
1/23/16 01:00,1,23,1,0,0,0,0,0
1/23/16 02:00,1,23,2,0,0,0,0,0
1/23/16 03:00,1,23,3,0,0,0,0,0
1/23/16 04:00,1,23,4,0,0,0,0,0
1/23/16 05:00,1,23,5,0,0,0,0,0
1/23/16 06:00,1,23,6,-6.672,23.352,1.104,-77.856,-45.408
1/23/16 07:00,1,23,7,152.4,-191.328,464.952,770.856,673.248
1/23/16 08:00,1,23,8,558.408,1871.496,1657.44,3244.32,-419.664
1/23/16 09:00,1,23,9,-1256.952,-3268.848,5502.504,-4183.464,750.744
1/23/16 10:00,1,23,10,-1210.224,2468.784,10645.752,6552.816,2081.736
1/23/16 11:00,1,23,11,-1739.712,2664.384,11389.896,10756.032,-4476
1/23/16 12:00,1,23,12,1848.72,1491.648,11251.488,9801.096,-6500.808
1/23/16 13:00,1,23,13,1573.968,3852.12,9994.32,7848.552,3779.616
1/23/16 14:00,1,23,14,-2417.064,-4991.352,-7679.28,-7488.12,-2075.088
1/23/16 15:00,1,23,15,1762.392,2390.184,4455.12,-3523.896,-1020.936
1/23/16 16:00,1,23,16,-239.16,340.368,831.216,-235.824,307.824
1/23/16 17:00,1,23,17,0,0,0,0,0
1/23/16 18:00,1,23,18,0,0,0,0,0
1/23/16 19:00,1,23,19,0,0,0,0,0
1/23/16 20:00,1,23,20,0,0,0,0,0
1/23/16 21:00,1,23,21,0,0,0,0,0
1/23/16 22:00,1,23,22,0,0,0,0,0
1/23/16 23:00,1,23,23,0,0,0,0,0
1/24/16 00:00,1,24,0,0,0,0,0,0
1/24/16 01:00,1,24,1,0,0,0,0,0
1/24/16 02:00,1,24,2,0,0,0,0,0
1/24/16 03:00,1,24,3,0,0,0,0,0
1/24/16 04:00,1,24,4,0,0,0,0,0
1/24/16 05:00,1,24,5,0,0,0,0,0
1/24/16 06:00,1,24,6,-272.52,199.104,256.944,68.976,-71.976
1/24/16 07:00,1,24,7,-4144.272,3358.104,-3372.504,506.112,-881.424
1/24/16 08:00,1,24,8,-8342.928,7229.496,6413.712,3405.336,2061.912
1/24/16 09:00,1,24,9,10820.976,9807.144,-9479.304,-6278.088,3466.2
1/24/16 10:00,1,24,10,12592.824,-9645.936,9392.784,-9040.056,-4177.464
1/24/16 11:00,1,24,11,13108.824,-313.128,-11385,5192.472,3953.328
1/24/16 12:00,1,24,12,-12818.592,2418.24,-7203.672,7035.216,-2432.208
1/24/16 13:00,1,24,13,11525.928,3347.328,-4861.896,10311.84,1827.384
1/24/16 14:00,1,24,14,9160.848,8197.2,3047.568,8347.512,-611.232
1/24/16 15:00,1,24,15,5692.2,5078.544,-1969.104,4419.456,-438.504
1/24/16 16:00,1,24,16,-1121.28,-1024.104,372.648,-782.4,-45.408
1/24/16 17:00,1,24,17,0,0,0,0,0
1/24/16 18:00,1,24,18,0,0,0,0,0
1/24/16 19:00,1,24,19,0,0,0,0,0
1/24/16 20:00,1,24,20,0,0,0,0,0
1/24/16 21:00,1,24,21,0,0,0,0,0
1/24/16 22:00,1,24,22,0,0,0,0,0
1/24/16 23:00,1,24,23,0,0,0,0,0
1/25/16 00:00,1,25,0,0,0,0,0,0
1/25/16 01:00,1,25,1,0,0,0,0,0
1/25/16 02:00,1,25,2,0,0,0,0,0
1/25/16 03:00,1,25,3,0,0,0,0,0
1/25/16 04:00,1,25,4,0,0,0,0,0
1/25/16 05:00,1,25,5,0,0,0,0,0
1/25/16 06:00,1,25,6,-256.944,216.912,156.84,214.68,199.32
1/25/16 07:00,1,25,7,4064.208,-3535.344,-3574.152,3680.784,-3544.968
1/25/16 08:00,1,25,8,-8048.784,-7255.032,7484.76,7837.632,7599.024
1/25/16 09:00,1,25,9,-10484.568,-9536.304,9969.552,10559.496,10331.976
1/25/16 10:00,1,25,10,-12114.6,10811.664,-11312.208,12162.792,11829.768
1/25/16 11:00,1,25,11,12823.464,-11409.744,11724.48,12719.016,-12378.984
1/25/16 12:00,1,25,12,-12123.864,-11054.904,11348.088,-12322.44,-12012.072
1/25/16 13:00,1,25,13,10611.456,9982.584,10184.496,11059.512,10706.424
1/25/16 14:00,1,25,14,8045.064,-7941.48,-8159.328,8804.376,-8541.48
1/25/16 15:00,1,25,15,4420.848,4406.736,-4976.784,2828.496,-5256.384
1/25/16 16:00,1,25,16,-1088.208,877.656,817.488,522.792,-1075.104
1/25/16 17:00,1,25,17,-2.232,0,0,0,0
1/25/16 18:00,1,25,18,0,0,0,0,0
1/25/16 19:00,1,25,19,0,0,0,0,0
1/25/16 20:00,1,25,20,0,0,0,0,0
1/25/16 21:00,1,25,21,0,0,0,0,0
1/25/16 22:00,1,25,22,0,0,0,0,0
1/25/16 23:00,1,25,23,0,0,0,0,0
1/26/16 00:00,1,26,0,0,0,0,0,0
1/26/16 01:00,1,26,1,0,0,0,0,0
1/26/16 02:00,1,26,2,0,0,0,0,0
1/26/16 03:00,1,26,3,0,0,0,0,0
1/26/16 04:00,1,26,4,0,0,0,0,0
1/26/16 05:00,1,26,5,0,0,0,0,0
1/26/16 06:00,1,26,6,-146.832,-13.344,243.6,-263.616,-207.072
1/26/16 07:00,1,26,7,-2085.336,233.592,3417.888,3863.04,3618
1/26/16 08:00,1,26,8,-5551.128,-1936.896,-6852.168,-7737.456,7579.032
1/26/16 09:00,1,26,9,7179.36,-5784.936,-9957.528,-10368,-10115.952
1/26/16 10:00,1,26,10,7725.24,6949.536,10128.48,-11990.088,11654.4
1/26/16 11:00,1,26,11,-6165,3800.568,-11007.096,-12520.248,-12200.376
1/26/16 12:00,1,26,12,5602.608,6178.752,-9639.576,11999.736,10726.896
1/26/16 13:00,1,26,13,6282.504,-6332.496,5067.288,10065.864,-7422.048
1/26/16 14:00,1,26,14,3483.504,4409.088,2751,-7856.928,3154.344
1/26/16 15:00,1,26,15,2315.424,-4182.792,2070.984,-4881.552,1395.144
1/26/16 16:00,1,26,16,269.184,802.344,174.648,-1008.936,-184.92
1/26/16 17:00,1,26,17,0,0,0,0,0
1/26/16 18:00,1,26,18,0,0,0,0,0
1/26/16 19:00,1,26,19,0,0,0,0,0
1/26/16 20:00,1,26,20,0,0,0,0,0
1/26/16 21:00,1,26,21,0,0,0,0,0
1/26/16 22:00,1,26,22,0,0,0,0,0
1/26/16 23:00,1,26,23,0,0,0,0,0
1/27/16 00:00,1,27,0,0,0,0,0,0
1/27/16 01:00,1,27,1,0,0,0,0,0
1/27/16 02:00,1,27,2,0,0,0,0,0
1/27/16 03:00,1,27,3,0,0,0,0,0
1/27/16 04:00,1,27,4,0,0,0,0,0
1/27/16 05:00,1,27,5,0,0,0,0,0
1/27/16 06:00,1,27,6,214.68,262.512,82.32,0,116.256
1/27/16 07:00,1,27,7,2936.16,2931,776.424,459.408,-2035.488
1/27/16 08:00,1,27,8,-5195.568,7480.584,-1824.24,-2351.496,-2968.128
1/27/16 09:00,1,27,9,4788.312,-9587.136,-2431.248,-6993.936,-4362
1/27/16 10:00,1,27,10,-9685.584,-10968.384,5830.68,-4398.696,-3608.568
1/27/16 11:00,1,27,11,3668.064,-11326.536,-5622.696,1971.024,-2428.344
1/27/16 12:00,1,27,12,2759.448,8122.848,-5661.072,1850.952,2285.472
1/27/16 13:00,1,27,13,1292.544,-7068.648,-4843.584,1767.528,3424.584
1/27/16 14:00,1,27,14,-948.84,6409.8,2569.08,1143.504,-2510.328
1/27/16 15:00,1,27,15,-166.848,4171.464,905.448,-506.112,-864.816
1/27/16 16:00,1,27,16,-31.152,-286.992,175.752,-63.408,-135.096
1/27/16 17:00,1,27,17,0,0,0,0,0
1/27/16 18:00,1,27,18,0,0,0,0,0
1/27/16 19:00,1,27,19,0,0,0,0,0
1/27/16 20:00,1,27,20,0,0,0,0,0
1/27/16 21:00,1,27,21,0,0,0,0,0
1/27/16 22:00,1,27,22,0,0,0,0,0
1/27/16 23:00,1,27,23,0,0,0,0,0
1/28/16 00:00,1,28,0,0,0,0,0,0
1/28/16 01:00,1,28,1,0,0,0,0,0
1/28/16 02:00,1,28,2,0,0,0,0,0
1/28/16 03:00,1,28,3,0,0,0,0,0
1/28/16 04:00,1,28,4,0,0,0,0,0
1/28/16 05:00,1,28,5,0,0,0,0,0
1/28/16 06:00,1,28,6,4.44,191.328,-10.008,228.024,-230.328
1/28/16 07:00,1,28,7,42.264,3003.672,-341.496,3513.384,3642.264
1/28/16 08:00,1,28,8,-136.824,-7433.184,-916.584,7350.624,-7542.336
1/28/16 09:00,1,28,9,1010.016,6332.952,1972.392,9811.128,-10210.944
1/28/16 10:00,1,28,10,1791,9100.68,-2553.12,-11146.848,-11633.376
1/28/16 11:00,1,28,11,2676.048,-10258.344,-3705.888,11631.288,12152.328
1/28/16 12:00,1,28,12,-1444.944,5247.816,3168.336,11369.328,11832.984
1/28/16 13:00,1,28,13,1321.464,3081.12,-2563.632,10161.84,10643.616
1/28/16 14:00,1,28,14,-476.088,-1760.256,903.216,8151,8461.056
1/28/16 15:00,1,28,15,298.104,1585.848,-511.68,-5019.456,5280.024
1/28/16 16:00,1,28,16,-47.832,281.424,-62.28,1145.496,-1214.016
1/28/16 17:00,1,28,17,0,0,0,0,0
1/28/16 18:00,1,28,18,0,0,0,0,0
1/28/16 19:00,1,28,19,0,0,0,0,0
1/28/16 20:00,1,28,20,0,0,0,0,0
1/28/16 21:00,1,28,21,0,0,0,0,0
1/28/16 22:00,1,28,22,0,0,0,0,0
1/28/16 23:00,1,28,23,0,0,0,0,0
1/29/16 00:00,1,29,0,0,0,0,0,0
1/29/16 01:00,1,29,1,0,0,0,0,0
1/29/16 02:00,1,29,2,0,0,0,0,0
1/29/16 03:00,1,29,3,0,0,0,0,0
1/29/16 04:00,1,29,4,0,0,0,0,0
1/29/16 05:00,1,29,5,0,0,0,0,0
1/29/16 06:00,1,29,6,-297,-107.904,7.776,-146.832,-91.896
1/29/16 07:00,1,29,7,4155.84,-2167.296,254.736,1166.856,1078.512
1/29/16 08:00,1,29,8,8380.656,-7602.264,-1057.848,-2316.504,-1286.688
1/29/16 09:00,1,29,9,-11107.488,-10103.712,3252,2691.504,-1418.472
1/29/16 10:00,1,29,10,12663.864,11611.152,7920.648,1740.816,-2131.56
1/29/16 11:00,1,29,11,-13087.248,-12193.104,-7265.592,-1068.96,-924.6
1/29/16 12:00,1,29,12,-12976.56,11568.72,8928.096,-1412.688,-829.368
1/29/16 13:00,1,29,13,11716.872,-9844.632,9159.096,-958.848,1391.88
1/29/16 14:00,1,29,14,9402.24,-4965.696,7467.576,-1428.264,1303.296
1/29/16 15:00,1,29,15,5937.504,-4757.664,-5260.272,-1611.792,548.112
1/29/16 16:00,1,29,16,-1400.52,-1195.632,-1341.84,320.352,42.072
1/29/16 17:00,1,29,17,0,1.104,1.104,0,0
1/29/16 18:00,1,29,18,0,0,0,0,0
1/29/16 19:00,1,29,19,0,0,0,0,0
1/29/16 20:00,1,29,20,0,0,0,0,0
1/29/16 21:00,1,29,21,0,0,0,0,0
1/29/16 22:00,1,29,22,0,0,0,0,0
1/29/16 23:00,1,29,23,0,0,0,0,0
1/30/16 00:00,1,30,0,0,0,0,0,0
1/30/16 01:00,1,30,1,0,0,0,0,0
1/30/16 02:00,1,30,2,0,0,0,0,0
1/30/16 03:00,1,30,3,0,0,0,0,0
1/30/16 04:00,1,30,4,0,0,0,0,0
1/30/16 05:00,1,30,5,0,0,0,0,0
1/30/16 06:00,1,30,6,-283.656,-292.536,-246.936,-238.032,135.096
1/30/16 07:00,1,30,7,4758.456,3748.608,3940.536,1759.728,-2496.456
1/30/16 08:00,1,30,8,7887.312,7555.704,-8278.08,3476.64,-5759.808
1/30/16 09:00,1,30,9,10383.312,10148.448,-11196.864,8084.448,9025.896
1/30/16 10:00,1,30,10,11535.792,-11674.608,-12677.832,-9747.72,-11429.472
1/30/16 11:00,1,30,11,-12917.304,-12141.528,12747.624,-10428.576,-11546.472
1/30/16 12:00,1,30,12,10875.792,11993.208,12674.856,7335.216,-11478
1/30/16 13:00,1,30,13,-9532.056,10758.12,11650.536,-4768.752,-10310.808
1/30/16 14:00,1,30,14,-8361.984,8429.136,-9347.208,2897.664,7402.824
1/30/16 15:00,1,30,15,5490.048,-4882.104,-5994.84,1945.488,-3432.624
1/30/16 16:00,1,30,16,1431.072,-1173.096,-1532.856,-907.68,364.296
1/30/16 17:00,1,30,17,0,1.104,2.232,1.104,0
1/30/16 18:00,1,30,18,0,0,0,0,0
1/30/16 19:00,1,30,19,0,0,0,0,0
1/30/16 20:00,1,30,20,0,0,0,0,0
1/30/16 21:00,1,30,21,0,0,0,0,0
1/30/16 22:00,1,30,22,0,0,0,0,0
1/30/16 23:00,1,30,23,0,0,0,0,0
1/31/16 00:00,1,31,0,0,0,0,0,0
1/31/16 01:00,1,31,1,0,0,0,0,0
1/31/16 02:00,1,31,2,0,0,0,0,0
1/31/16 03:00,1,31,3,0,0,0,0,0
1/31/16 04:00,1,31,4,0,0,0,0,0
1/31/16 05:00,1,31,5,0,0,0,0,0
1/31/16 06:00,1,31,6,-112.344,272.52,-342.6,35.592,4.44
1/31/16 07:00,1,31,7,1365.96,-3471.096,-4092.744,-730.824,-290.112
1/31/16 08:00,1,31,8,2593.968,-7188.552,-8191.44,-2412.552,628.944
1/31/16 09:00,1,31,9,-3972.48,-9575.616,-10904.424,6114.432,962.256
1/31/16 10:00,1,31,10,-4886.496,10973.304,-12229.464,-10776.936,-311.16
1/31/16 11:00,1,31,11,5815.152,11571.192,12572.664,-9827.808,375.384
1/31/16 12:00,1,31,12,-6010.848,-11237.16,-12283.272,-11992.296,-570.264
1/31/16 13:00,1,31,13,-4124.016,-10014.072,11154.504,10497.504,755.184
1/31/16 14:00,1,31,14,3902.376,-8045.112,9006.912,8341.152,418.56
1/31/16 15:00,1,31,15,2982.84,-4828.464,-5841.984,3998.64,374.28
1/31/16 16:00,1,31,16,249.168,-1096.032,1496.4,1326.864,-35.424
1/31/16 17:00,1,31,17,1.104,1.104,-3.336,-2.232,0
1/31/16 18:00,1,31,18,0,0,0,0,0
1/31/16 19:00,1,31,19,0,0,0,0,0
1/31/16 20:00,1,31,20,0,0,0,0,0
1/31/16 21:00,1,31,21,0,0,0,0,0
1/31/16 22:00,1,31,22,0,0,0,0,0
1/31/16 23:00,1,31,23,0,0,0,0,0
2/1/16 00:00,2,1,0,0,0,0,0,0
2/1/16 01:00,2,1,1,0,0,0,0,0
2/1/16 02:00,2,1,2,0,0,0,0,0
2/1/16 03:00,2,1,3,0,0,0,0,0
2/1/16 04:00,2,1,4,0,0,0,0,0
2/1/16 05:00,2,1,5,0,0,0,0,0
2/1/16 06:00,2,1,6,157.944,291.432,269.184,-88.992,4.44
2/1/16 07:00,2,1,7,-1696.464,-3599.664,-238.032,-2304.12,-345.48
2/1/16 08:00,2,1,8,-7331.064,7240.056,0,5290.608,-1116.168
2/1/16 09:00,2,1,9,10356.168,-9621.792,7.776,-6246.384,-1205.856
2/1/16 10:00,2,1,10,-11779.224,-7738.992,-10090.848,5839.968,1491.552
2/1/16 11:00,2,1,11,-12325.488,10925.448,-11979.576,8354.424,1737.36
2/1/16 12:00,2,1,12,-11922.384,-11093.328,-11499.888,7487.112,-1345.368
2/1/16 13:00,2,1,13,-10589.688,10193.976,-7582.944,-3552.264,-1069.656
2/1/16 14:00,2,1,14,8486.52,6464.976,7968.24,2954.256,-820.512
2/1/16 15:00,2,1,15,-4506.264,-4326.816,-3333.552,2222.688,-605.688
2/1/16 16:00,2,1,16,-1204.632,1254.336,-423.816,339.264,-198.216
2/1/16 17:00,2,1,17,1.104,-1.104,0,0,0
2/1/16 18:00,2,1,18,0,0,0,0,0
2/1/16 19:00,2,1,19,0,0,0,0,0
2/1/16 20:00,2,1,20,0,0,0,0,0
2/1/16 21:00,2,1,21,0,0,0,0,0
2/1/16 22:00,2,1,22,0,0,0,0,0
2/1/16 23:00,2,1,23,0,0,0,0,0
2/2/16 00:00,2,2,0,0,0,0,0,0
2/2/16 01:00,2,2,1,0,0,0,0,0
2/2/16 02:00,2,2,2,0,0,0,0,0
2/2/16 03:00,2,2,3,0,0,0,0,0
2/2/16 04:00,2,2,4,0,0,0,0,0
2/2/16 05:00,2,2,5,0,0,0,0,0
2/2/16 06:00,2,2,6,-193.56,-104.568,17.808,65.64,-291.216
2/2/16 07:00,2,2,7,2878.344,-1084.536,684.096,474.984,3801.984
2/2/16 08:00,2,2,8,5576.28,2869.536,5296.464,-1077.864,-7759.56
2/2/16 09:00,2,2,9,7246.2,-8682.6,10532.208,767.52,-10462.416
2/2/16 10:00,2,2,10,10751.688,-10747.344,12409.08,5775.624,-12070.824
2/2/16 11:00,2,2,11,10807.584,10723.968,-12781.752,-3239.232,12639.216
2/2/16 12:00,2,2,12,7808.472,-5564.544,-12718.488,4003.704,-12297.6
2/2/16 13:00,2,2,13,-4138.416,-9604.608,-11783.688,-6115.968,-11011.512
2/2/16 14:00,2,2,14,-675.168,7859.712,-9468.048,-5343.144,8769.84
2/2/16 15:00,2,2,15,323.688,4873.944,6509.952,1694.112,5531.736
2/2/16 16:00,2,2,16,327.024,-1261.56,-2170.296,-428.256,-1491.144
2/2/16 17:00,2,2,17,1.104,-1.104,7.776,1.104,3.312
2/2/16 18:00,2,2,18,0,0,0,0,0
2/2/16 19:00,2,2,19,0,0,0,0,0
2/2/16 20:00,2,2,20,0,0,0,0,0
2/2/16 21:00,2,2,21,0,0,0,0,0
2/2/16 22:00,2,2,22,0,0,0,0,0
2/2/16 23:00,2,2,23,0,0,0,0,0
2/3/16 00:00,2,3,0,0,0,0,0,0
2/3/16 01:00,2,3,1,0,0,0,0,0
2/3/16 02:00,2,3,2,0,0,0,0,0
2/3/16 03:00,2,3,3,0,0,0,0,0
2/3/16 04:00,2,3,4,0,0,0,0,0
2/3/16 05:00,2,3,5,0,0,0,0,0
2/3/16 06:00,2,3,6,-21.144,-221.352,-381.528,-12.24,452.88
2/3/16 07:00,2,3,7,505.008,2980.32,3544.56,-421.584,3263.616
2/3/16 08:00,2,3,8,-1398.216,2772.648,8021.088,975.912,-6312.6
2/3/16 09:00,2,3,9,2867.544,-3742.776,10619.976,-1836.288,8924.544
2/3/16 10:00,2,3,10,-3309.312,9745.68,-12479.664,-3109.68,-10816.92
2/3/16 11:00,2,3,11,-2274.672,11017.488,-12727.344,-2479.296,-11691.288
2/3/16 12:00,2,3,12,3244.344,10514.208,12439.92,-2660.976,11298.72
2/3/16 13:00,2,3,13,2411.304,7250.28,7649.28,2011.272,10568.448
2/3/16 14:00,2,3,14,764.184,2746.008,-6413.808,1496.112,8312.088
2/3/16 15:00,2,3,15,-254.736,819.792,2123.28,3237.144,5018.4
2/3/16 16:00,2,3,16,72.312,-246.936,-282.528,1386.816,-1413.528
2/3/16 17:00,2,3,17,0,0,0,3.336,7.752
2/3/16 18:00,2,3,18,0,0,0,0,0
2/3/16 19:00,2,3,19,0,0,0,0,0
2/3/16 20:00,2,3,20,0,0,0,0,0
2/3/16 21:00,2,3,21,0,0,0,0,0
2/3/16 22:00,2,3,22,0,0,0,0,0
2/3/16 23:00,2,3,23,0,0,0,0,0
2/4/16 00:00,2,4,0,0,0,0,0,0
2/4/16 01:00,2,4,1,0,0,0,0,0
2/4/16 02:00,2,4,2,0,0,0,0,0
2/4/16 03:00,2,4,3,0,0,0,0,0
2/4/16 04:00,2,4,4,0,0,0,0,0
2/4/16 05:00,2,4,5,0,0,0,0,0
2/4/16 06:00,2,4,6,0,125.688,40.056,234.696,161.664
2/4/16 07:00,2,4,7,105.672,1183.536,399.336,2189.928,-2256.336
2/4/16 08:00,2,4,8,-202.44,4810.392,-1671.504,-3629.328,-3284.328
2/4/16 09:00,2,4,9,-780.864,9260.616,434.928,5145.648,4882.848
2/4/16 10:00,2,4,10,727.464,-8246.544,-55.608,10197,6413.568
2/4/16 11:00,2,4,11,-1473.864,7037.976,-532.824,11878.224,8486.256
2/4/16 12:00,2,4,12,-1578.432,9542.16,1303.968,-9550.104,7547.184
2/4/16 13:00,2,4,13,-1225.8,9041.376,2294.856,-8186.544,-6337.944
2/4/16 14:00,2,4,14,1117.92,4231.944,-4317.816,5363.376,6660.552
2/4/16 15:00,2,4,15,576.192,-1685.184,-3262.536,-4868.928,-3379.512
2/4/16 16:00,2,4,16,-224.688,-347.064,-1064.184,1299.528,784.752
2/4/16 17:00,2,4,17,0,-1.104,0,4.44,1.104
2/4/16 18:00,2,4,18,0,0,0,0,0
2/4/16 19:00,2,4,19,0,0,0,0,0
2/4/16 20:00,2,4,20,0,0,0,0,0
